job_titles,ai_impact,tasks,ai_models,ai_workload_ratio,domain
Seismologist,25.0,268,988,0.2712550607287449,Hospitality
Scientist,25.0,315,1068,0.2949438202247191,Sales & Marketing
Renewable Energy,25.0,348,1115,0.3121076233183856,Construction
Microbiology Technician,25.0,378,1223,0.3090760425183974,Law Enforcement
Meteorologist,25.0,320,1074,0.297951582867784,Supply Chain & Logistics
Library Clerk,25.0,245,1394,0.1757532281205165,Medical & Healthcare
Economist,25.0,214,1450,0.1475862068965517,Hospitality
Industrial Hygienist,25.0,241,1794,0.1343366778149387,Administrative & Clerical
Health Physicist,25.0,233,1701,0.1369782480893592,Data & IT
Aml Analyst,25.0,205,1409,0.1454932576295244,Medical & Healthcare
Clinical Technician,25.0,154,1236,0.1245954692556634,Hospitality
Certified Phlebotomy Technician,25.0,136,889,0.1529808773903262,Sales & Marketing
Transaction Coordinator,25.0,652,1836,0.355119825708061,Construction
Title Officer,25.0,532,1467,0.3626448534423994,Law Enforcement
Accounting Director,25.0,194,1417,0.136908962597036,Data & IT
Warehouse Assistant,25.0,167,1187,0.1406908171861836,Supply Chain & Logistics
District Manager,25.0,198,1529,0.1294964028776978,Construction
Warehouse Coordinator,25.0,177,1198,0.1477462437395659,Law Enforcement
Screen Printer,25.0,197,1708,0.1153395784543325,Supply Chain & Logistics
Transportation Planner,25.0,188,1413,0.1330502476999292,Medical & Healthcare
Operations Team Leader,25.0,193,1460,0.1321917808219178,Leadership & Strategy
Facilities Director,25.0,171,1283,0.1332813717848792,Administrative & Clerical
Laboratory Manager,25.0,277,1897,0.1460200316288877,Leadership & Strategy
Environmental Planner,25.0,268,1848,0.145021645021645,Communication & PR
Media Relations Manager,25.0,831,2391,0.3475533249686324,Law Enforcement
Media Producer,25.0,793,2650,0.2992452830188679,Supply Chain & Logistics
Media Consultant,25.0,843,2278,0.3700614574187884,Medical & Healthcare
Line Producer,25.0,334,2201,0.1517492049068605,Leadership & Strategy
Executive Creative Director,25.0,368,2299,0.160069595476294,Administrative & Clerical
Qa Manager,25.0,779,2477,0.3144933387161889,Construction
Dietitian,25.0,174,1299,0.1339491916859122,Medical & Healthcare
Dialysis Rn,25.0,155,1177,0.1316907391673746,Leadership & Strategy
Dental Hygienist,25.0,134,996,0.1345381526104417,Administrative & Clerical
Dental Assistant,25.0,133,999,0.1331331331331331,Data & IT
Clinical Dietitian,25.0,183,1330,0.137593984962406,Communication & PR
Central Service Technician,25.0,149,1171,0.1272416737830913,Hospitality
Operating Room Assistant,25.0,306,1037,0.2950819672131147,Law Enforcement
Public Relations Director,25.0,807,2317,0.3482952093223996,Hospitality
Fitness Manager,25.0,255,1855,0.137466307277628,Administrative & Clerical
Fitness Director,25.0,253,1854,0.1364617044228694,Data & IT
Fitness Consultant,25.0,257,1864,0.1378755364806867,Communication & PR
Supply Manager,25.0,643,1800,0.3572222222222222,Hospitality
Supply Chain Consultant,25.0,714,1970,0.3624365482233502,Sales & Marketing
Shipping Manager,25.0,642,1722,0.3728222996515679,Construction
Receiving Manager,25.0,579,1629,0.3554327808471454,Law Enforcement
Development Assistant,25.0,238,1584,0.1502525252525252,Data & IT
Director Of Logistics,25.0,245,1644,0.1490267639902676,Medical & Healthcare
Social Services Specialist,25.0,615,1771,0.3472614342179559,Leadership & Strategy
Public Information Officer,25.0,795,2071,0.3838725253500724,Administrative & Clerical
Campaign Coordinator,25.0,274,1710,0.1602339181286549,Data & IT
Video Production,25.0,902,2865,0.3148342059336824,Sales & Marketing
Event Designer,25.0,386,2432,0.1587171052631578,Hospitality
Program Specialist,25.0,737,1916,0.3846555323590814,Law Enforcement
Program Officer,25.0,722,1874,0.3852721451440768,Supply Chain & Logistics
Office Support,25.0,615,1612,0.3815136476426799,Medical & Healthcare
Master Scheduler,25.0,491,1471,0.3337865397688647,Leadership & Strategy
Facilities Management,25.0,261,1856,0.140625,Administrative & Clerical
Facilitator,25.0,287,2002,0.1433566433566433,Data & IT
Chief Nursing Officer,25.0,174,1334,0.1304347826086956,Leadership & Strategy
Online Teacher,25.0,604,1794,0.3366778149386845,Data & IT
Quality Control Inspector,25.0,625,2141,0.2919196637085474,Medical & Healthcare
Quality Control Analyst,25.0,728,2499,0.2913165266106443,Leadership & Strategy
Quality Assurance Specialist,25.0,772,2533,0.3047769443347809,Administrative & Clerical
Medical Editor,25.0,838,2421,0.3461379595208591,Construction
Quality Analyst,25.0,760,2449,0.3103307472437729,Communication & PR
Qa Supervisor,25.0,740,2437,0.3036520311858843,Hospitality
Qa Specialist,25.0,786,2543,0.3090837593393629,Sales & Marketing
Computer Science Teacher,25.0,208,1526,0.1363040629095675,Leadership & Strategy
Qa Director,25.0,755,2434,0.310188989317995,Law Enforcement
Director Of Quality,25.0,223,1650,0.1351515151515151,Supply Chain & Logistics
Writing Assistant,25.0,820,2801,0.2927525883612995,Medical & Healthcare
Video Producer,25.0,945,2922,0.3234086242299794,Leadership & Strategy
Television Producer,25.0,910,2709,0.3359173126614987,Administrative & Clerical
Segment Producer,25.0,906,2715,0.3337016574585635,Data & IT
Publisher,25.0,808,2321,0.3481258078414476,Communication & PR
Quality Control Specialist,25.0,708,2467,0.2869882448317795,Supply Chain & Logistics
Medical Writer,25.0,833,2432,0.3425164473684211,Sales & Marketing
Quality Assurance Analyst,25.0,783,2547,0.3074204946996466,Data & IT
Paint Mixer,25.0,254,1269,0.2001576044129235,Administrative & Clerical
Maintenance Technician,25.0,198,1563,0.1266794625719769,Data & IT
Maintenance Specialist,25.0,198,1563,0.1266794625719769,Communication & PR
Machine Builder,25.0,188,1529,0.1229561805101373,Hospitality
Lube Technician,25.0,159,1348,0.1179525222551928,Sales & Marketing
Lab Technician,25.0,233,1706,0.1365767878077374,Construction
Installer,25.0,212,1740,0.1218390804597701,Law Enforcement
Toolmaker,25.0,213,794,0.2682619647355164,Data & IT
Hvac Apprentice,25.0,188,1582,0.1188369152970922,Medical & Healthcare
Form Carpenter,25.0,176,1574,0.1118170266836086,Leadership & Strategy
Finish Carpenter,25.0,172,1538,0.1118335500650195,Administrative & Clerical
Driller,25.0,62,496,0.125,Data & IT
Assistant Community Manager,25.0,292,1791,0.163037409268565,Communication & PR
Cabinet Maker,25.0,79,874,0.0903890160183066,Hospitality
Cabinet Installer,25.0,80,575,0.1391304347826087,Sales & Marketing
Pipeline Technician,25.0,310,1049,0.2955195424213536,Leadership & Strategy
Box Office Manager,25.0,179,1350,0.1325925925925926,Communication & PR
Wellness Nurse,25.0,348,1027,0.3388510223953262,Hospitality
Wellness Coordinator,25.0,449,1517,0.2959789057350033,Sales & Marketing
Wellness Consultant,25.0,471,1443,0.3264033264033264,Construction
Trainer,25.0,774,1971,0.3926940639269406,Law Enforcement
Studio Assistant,25.0,718,1857,0.386645126548196,Supply Chain & Logistics
Sports Director,25.0,672,1656,0.4057971014492754,Medical & Healthcare
Hvac Helper,25.0,189,1606,0.1176836861768368,Supply Chain & Logistics
Patient Coordinator,25.0,524,1538,0.3407022106631989,Sales & Marketing
Pathologist Assistant,25.0,307,1020,0.3009803921568627,Construction
Crew Scheduler,25.0,175,1333,0.1312828207051763,Communication & PR
Pharmacy Analyst,25.0,508,1517,0.3348714568226763,Hospitality
Patient Care Associate,25.0,398,1203,0.3308395677472984,Sales & Marketing
Personal Fitness Trainer,25.0,403,1149,0.350739773716275,Leadership & Strategy
Medical Officer,25.0,434,1365,0.3179487179487179,Law Enforcement
Hospital Receptionist,25.0,254,1641,0.1547836684948202,Supply Chain & Logistics
Storage Manager,25.0,499,1415,0.3526501766784452,Medical & Healthcare
Sewing Machine Operator,25.0,210,758,0.2770448548812665,Leadership & Strategy
Production Scheduler,25.0,520,1552,0.3350515463917525,Administrative & Clerical
Press Brake Operator,25.0,255,939,0.2715654952076677,Data & IT
Packaging Designer,25.0,781,2946,0.2651052274270197,Communication & PR
Director Of Purchasing,25.0,222,1482,0.1497975708502024,Supply Chain & Logistics
Clinical Instructor,25.0,182,1313,0.1386138613861386,Administrative & Clerical
Manufacturing Planner,25.0,285,1972,0.1445233265720081,Hospitality
Assistant Teacher,25.0,232,1554,0.1492921492921493,Communication & PR
Aide,25.0,212,1608,0.1318407960199005,Hospitality
Admissions Assistant,25.0,256,1782,0.143658810325477,Sales & Marketing
Usability Engineer,25.0,915,2369,0.3862389193752638,Construction
Quality Inspector,25.0,457,1684,0.2713776722090261,Law Enforcement
Mental Health Case Manager,25.0,614,1703,0.360540223135643,Construction
Tool Crib Attendant,25.0,213,801,0.2659176029962546,Communication & PR
Tire Technician,25.0,212,799,0.2653316645807259,Hospitality
Support Worker,25.0,430,1274,0.3375196232339089,Sales & Marketing
Small Engine Mechanic,25.0,222,782,0.2838874680306905,Construction
Relay Technician,25.0,334,1112,0.3003597122302158,Law Enforcement
Refrigeration Technician,25.0,307,1052,0.2918250950570342,Supply Chain & Logistics
Printer Technician,25.0,342,1417,0.2413549752999294,Medical & Healthcare
Classroom Assistant,25.0,227,1580,0.1436708860759493,Data & IT
Regulatory Affairs Manager,24.0,259,1843,0.1405317417254476,Sales & Marketing
Regional Sales Director,24.0,270,1942,0.1390319258496395,Construction
Regional Operations Manager,24.0,254,1877,0.1353223228556206,Law Enforcement
Real Estate Manager,24.0,272,2354,0.1155480033984706,Supply Chain & Logistics
Public Relations Manager,24.0,291,2380,0.1222689075630252,Medical & Healthcare
Program Manager,24.0,276,2003,0.1377933100349475,Leadership & Strategy
Sales Manager,23.0,293,1997,0.1467200801201802,Hospitality
Senior Operations Manager,23.0,260,1861,0.1397098334228909,Communication & PR
Distribution Supervisor,22.0,8,57,0.1403508771929824,Law Enforcement
Wine Sales Representative,22.0,171,1321,0.129447388342165,Law Enforcement
Territory Sales Representative,22.0,188,1395,0.1347670250896057,Supply Chain & Logistics
Technology Sales,22.0,197,1447,0.1361437456807187,Medical & Healthcare
Technical Sales Representative,22.0,198,1424,0.1390449438202247,Leadership & Strategy
Technical Sales,22.0,382,2377,0.1607067732435843,Administrative & Clerical
Tour Manager,22.0,192,1442,0.1331484049930651,Data & IT
Unit Manager,22.0,182,1386,0.1313131313131313,Administrative & Clerical
Jewelry Consultant,22.0,155,1189,0.1303616484440706,Construction
Licensed Customs Broker,22.0,167,1252,0.1333865814696485,Sales & Marketing
Sales Coach,22.0,285,1996,0.1427855711422845,Hospitality
Sales Director,22.0,296,2158,0.1371640407784986,Communication & PR
Sales Supervisor,22.0,295,2169,0.136007376671277,Data & IT
Vice President Of Sales,22.0,202,1458,0.1385459533607681,Medical & Healthcare
Car Dealer,22.0,5,20,0.25,Supply Chain & Logistics
Validation Manager,22.0,174,1326,0.1312217194570135,Leadership & Strategy
Category Manager,21.0,6,46,0.1304347826086956,Communication & PR
Nurse Extern,21.0,133,771,0.172503242542153,Construction
Private Duty Nurse,21.0,114,1168,0.0976027397260274,Sales & Marketing
Student Nurse,21.0,81,378,0.2142857142857142,Hospitality
Senior Web Developer,20.0,273,1673,0.1631799163179916,Construction
Principal Software Engineer,20.0,162,1427,0.1135248773651016,Law Enforcement
Mobile Developer,20.0,141,925,0.1524324324324324,Supply Chain & Logistics
Mobile Application Developer,20.0,142,931,0.1525241675617615,Medical & Healthcare
Lead Developer,20.0,276,1699,0.1624484991171277,Leadership & Strategy
Medical Sonographer,20.0,149,1260,0.1182539682539682,Administrative & Clerical
Medical Office Manager,20.0,220,1345,0.1635687732342007,Data & IT
Medical Liaison,20.0,197,1151,0.1711555169417897,Communication & PR
Medical Examiner,20.0,118,821,0.1437271619975639,Hospitality
Home Health Aide,20.0,60,435,0.1379310344827586,Construction
Flight Paramedic,20.0,137,1052,0.1302281368821292,Law Enforcement
Safety Advisor,20.0,258,1486,0.1736204576043068,Hospitality
Staff Assistant,20.0,303,2266,0.1337157987643424,Communication & PR
Client Relations Manager,20.0,9,57,0.1578947368421052,Data & IT
Corporate Counsel,20.0,5,20,0.25,Administrative & Clerical
Corporate Lawyer,20.0,5,20,0.25,Leadership & Strategy
Firefighter Paramedic,20.0,128,824,0.1553398058252427,Supply Chain & Logistics
Emergency Room Technician,20.0,140,863,0.1622247972190034,Leadership & Strategy
Hospitality Aide,20.0,77,560,0.1375,Sales & Marketing
Director Of Human Resources,20.0,8,49,0.1632653061224489,Data & IT
Hr Coordinator,20.0,301,1972,0.1526369168356998,Administrative & Clerical
Hr Manager,20.0,299,1960,0.1525510204081632,Leadership & Strategy
Hris Manager,20.0,275,1896,0.145042194092827,Medical & Healthcare
Human Resources Analyst,20.0,291,1943,0.1497683993823983,Supply Chain & Logistics
Career Consultant,20.0,9,57,0.1578947368421052,Communication & PR
Senior Instructional Designer,20.0,343,2385,0.1438155136268343,Hospitality
Mainframe Developer,20.0,295,1760,0.1676136363636363,Sales & Marketing
Sustainability Manager,20.0,222,1648,0.1347087378640776,Construction
Software Architect,20.0,258,1530,0.1686274509803921,Sales & Marketing
Market Research Manager,20.0,444,2978,0.1490933512424446,Supply Chain & Logistics
Erp Manager,20.0,200,1390,0.1438848920863309,Medical & Healthcare
Web Developer,20.0,193,1406,0.1372688477951635,Leadership & Strategy
Web Application Developer,20.0,191,1435,0.1331010452961672,Administrative & Clerical
Human Resources Coordinator,20.0,308,2003,0.1537693459810284,Law Enforcement
Junior Recruiter,20.0,252,1759,0.1432632177373507,Construction
Payroll Assistant,20.0,222,1273,0.1743912018853103,Sales & Marketing
Technical Architect,20.0,245,1255,0.1952191235059761,Data & IT
Software Manager,20.0,275,1986,0.1384692849949647,Communication & PR
Software Development Engineer,20.0,263,1617,0.1626468769325912,Hospitality
Research Specialist,20.0,333,2357,0.1412812897751378,Law Enforcement
Medical Lab Assistant,20.0,185,1476,0.1253387533875338,Hospitality
Medical Staff Coordinator,20.0,221,1374,0.160844250363901,Communication & PR
Medical Support Assistant,20.0,217,1363,0.1592076302274394,Data & IT
Nurse Case Manager,20.0,218,1353,0.1611234294161123,Administrative & Clerical
Nurse Consultant,20.0,206,1252,0.1645367412140575,Leadership & Strategy
Optical Assistant,20.0,160,953,0.1678908709338929,Medical & Healthcare
Optometric Technician,20.0,169,985,0.1715736040609137,Supply Chain & Logistics
Patient Advocate,20.0,206,1173,0.175618073316283,Law Enforcement
Patient Care Coordinator,20.0,229,1400,0.1635714285714285,Construction
Patient Services Coordinator,20.0,233,1395,0.1670250896057347,Sales & Marketing
Rn Case Manager,20.0,146,791,0.1845764854614412,Hospitality
Er Technician,20.0,138,866,0.1593533487297921,Medical & Healthcare
Constable,20.0,3,0,inf,Data & IT
Director Of Social Services,20.0,9,57,0.1578947368421052,Administrative & Clerical
Group Home Manager,20.0,195,1221,0.1597051597051597,Leadership & Strategy
Medical Social Worker,20.0,177,1094,0.1617915904936014,Medical & Healthcare
Outreach Specialist,20.0,210,1282,0.1638065522620904,Supply Chain & Logistics
Plans Examiner,20.0,134,1053,0.1272554605887939,Law Enforcement
Public Works Director,20.0,152,1215,0.1251028806584362,Construction
School Social Worker,20.0,211,1511,0.1396426207809397,Sales & Marketing
Sheriff,20.0,65,361,0.1800554016620498,Hospitality
Social Services Assistant,20.0,195,1500,0.13,Communication & PR
Social Worker Assistant,20.0,184,1062,0.1732580037664783,Data & IT
Logistics Engineer,20.0,255,1787,0.1426972579742585,Administrative & Clerical
Case Worker,20.0,8,49,0.1632653061224489,Communication & PR
Court Interpreter,20.0,4,14,0.2857142857142857,Medical & Healthcare
Environmental Attorney,20.0,165,1186,0.1391231028667791,Supply Chain & Logistics
Estate Planning Attorney,20.0,170,1227,0.1385493072534637,Law Enforcement
Hearing Officer,20.0,195,1380,0.1413043478260869,Construction
Law Office Assistant,20.0,210,1491,0.1408450704225352,Sales & Marketing
Legal Counsel,20.0,245,1691,0.1448846836191602,Hospitality
Prosecutor,20.0,139,1043,0.1332694151486098,Communication & PR
Public Defender,20.0,139,1046,0.132887189292543,Data & IT
Real Estate Attorney,20.0,145,1044,0.1388888888888889,Administrative & Clerical
Tax Attorney,20.0,107,656,0.1631097560975609,Leadership & Strategy
Dog Groomer,20.0,4,0,inf,Medical & Healthcare
Medical Assistant Instructor,20.0,174,1029,0.1690962099125364,Sales & Marketing
Groomer,20.0,58,357,0.1624649859943977,Law Enforcement
Pet Groomer,20.0,65,417,0.1558752997601918,Construction
Pet Stylist,20.0,65,417,0.1558752997601918,Sales & Marketing
